
1,1.81148748457,16.0409227816,5.41936951116,0.0724717535107,7.78203529221,1.86606407334
1,2.01270720313,11.226532132,5.29082959553,0.257233519629,5.48706628254,2.11573199752
1,3.1660244906,10.796676434,6.84423614235,0.198545583306,5.12374987938,1.76898066155
1,1.29206582086,8.57177324094,5.17913943008,0.217491586194,4.06934481613,1.70785254251
1,0.923487862069,5.23787721863,3.24999642177,0.0439768473479,3.97932665144,1.50697932549
1,0.640442986375,3.65333927416,1.69963591008,0.278710472622,3.00208677471,1.36072207782
1,0.25839373024,8.45625447305,2.39904646747,0.0503393822269,4.65735377582,1.41082581412
1,0.207545692807,6.37505587439,2.21439571687,0.0762617936417,9.09154673159,1.9694672583
1,1.01085242073,10.3252363132,3.45471733437,0.092859200096,7.80954512929,2.08043391484
1,0.897106634762,8.49784314837,3.16072307892,0.225637660631,7.05445201165,2.05155819867
1,0.287893073248,3.29634475563,1.66064290719,0.0761277539421,3.18037967246,1.49481794199
1,0.449683678896,4.56733440655,2.00521991381,0.085504066208,3.8226558075,1.39096861882
1,0.338491790494,5.66284769366,2.04509384674,0.131007225517,3.09687527374,1.45302654629
1,0.160623984512,4.11456475301,1.96373314667,0.0470113939559,3.24318395814,1.20474000189
1,0.796304730711,6.49243397571,2.1320965021,0.0690580826267,6.68732585787,1.60330012273
1,0.563328602222,5.77362710902,1.83538784541,0.0605194226178,4.3267013618,1.13332810239
1,3.13430808937,20.4129399884,15.0751871626,0.063067457033,3.02513382434,0.766010394215
2,0.0583289796763,1.04841242085,0.37544277923,0.0502397209656,3.64508328273,0.852574050617
2,0.0269440467162,16.5758112733,1.86633027127,0.0487621989585,6.48259614812,1.87375644435
2,0.582221911068,20.3597311492,6.85164633145,3.9683293538,9.69782957228,6.28334280354
2,1.5313061444,17.8083123581,8.70928178664,3.22644347948,9.70730000687,6.74548272813
2,0.799195530254,18.7955756075,6.50176312958,2.14189776869,8.77910376218,6.62989998929
2,1.57854037426,14.4604830524,7.30440618979,3.31440926862,10.4200150051,6.05212037052
2,0.932847644971,15.4638965232,6.10285223259,2.0387567845,9.53926838105,6.61537893772
2,1.69130560204,14.7534165952,5.78451340944,1.56587767281,9.61787093359,6.25898694673
2,2.80926124899,20.6631121489,9.65792663392,1.35171658746,9.59247097041,6.53415902262
2,0.683309173131,17.9872071286,5.63399443793,2.79974386387,9.48975156461,6.32047718195
2,1.3096012403,17.8323716542,5.52895957,2.37558864556,8.94738929364,6.35635276956
2,1.25219029695,11.315945975,4.85699669546,2.30712052968,11.2155140443,6.6995095775
2,1.74558767722,17.8998258207,7.9617048923,2.45159998303,9.36045115264,6.52197194323
2,1.76028516604,13.6569513727,5.70468264053,1.15851684347,8.19924636245,5.93291926228
2,1.53534797451,12.2196533902,4.76628626843,1.57450917009,9.80605845393,6.57957340664
2,0.501132371133,12.2075829111,5.45734639287,1.7139507347,8.50956313998,6.12200911418
2,1.40770736256,14.4528756501,5.72111174368,2.60094357621,9.63978721856,6.13139840376
2,0.689848598808,14.9311652074,5.81662027641,3.15722205051,9.10273982157,6.20809767298
2,1.67497669864,19.0988838774,7.41723646247,1.96293004963,8.42434179447,5.76408160409
2,0.646097668153,17.4355049982,5.36392435456,0.629954613727,10.1539739942,6.2697775861
2,1.09346737001,16.8813524366,5.44177765018,1.86345022739,9.81877024282,6.15214100371
2,1.66978882122,17.1641768046,7.31702085833,1.82087889271,9.18395849298,6.02291232761
2,1.76742477711,17.9661148128,6.09644182864,1.63908198958,9.45025525163,6.2021788587
2,1.80217622141,14.9775527785,7.06898194313,3.12555725473,8.02247310609,5.91903041021
